base_price,competitor_price,demand,inventory,time_to_event,distance,demand_ratio,final_price,season_Autumn,season_Monsoon,season_Summer,season_Winter,customer_type_New,customer_type_Premium,customer_type_Regular
831,4683,55,94,52,1599,0.5851063829787234,1026.75,1,0,0,0,1,0,0
1229,3580,738,103,84,814,7.165048543689321,4012.46,0,0,1,0,0,0,1
3546,3442,913,51,623,645,17.901960784313726,24043.93,0,0,0,1,0,1,0
1705,1317,64,373,712,527,0.17158176943699732,1934.47,1,0,0,0,1,0,0
3878,1564,87,359,425,1022,0.24233983286908078,4343.09,0,1,0,0,1,0,0
2845,4508,500,462,21,1129,1.0822510822510822,3856.44,0,1,0,0,0,0,1
3270,4274,680,83,688,623,8.19277108433735,12342.6,0,0,0,1,0,0,1
4789,4870,865,481,56,851,1.7983367983367984,7603.43,0,0,1,0,0,1,0
3033,113,281,374,291,1360,0.7513368983957219,4087.65,0,1,0,0,0,1,0
1315,2393,669,124,655,424,5.395161290322581,3707.61,0,0,1,0,0,0,1
424,2145,559,432,373,623,1.2939814814814814,629.08,0,1,0,0,0,0,1
1950,1137,120,199,8,1899,0.6030150753768844,2305.62,0,0,0,1,0,0,1
1590,4228,24,441,124,1879,0.05442176870748299,1688.44,1,0,0,0,0,1,0
993,1559,87,134,101,4,0.6492537313432836,1246.03,0,1,0,0,0,0,1
1490,356,510,15,93,469,34.0,17316.1,0,0,0,1,1,0,0
3489,4229,597,467,385,664,1.278372591006424,4899.47,0,0,0,1,0,1,0
4339,4173,427,388,80,1578,1.1005154639175259,5983.62,1,0,0,0,0,1,0
4579,1383,849,51,298,887,16.647058823529413,27652.84,1,0,0,0,1,0,0
2363,3587,284,67,31,538,4.2388059701492535,5524.05,0,0,0,1,1,0,0
3532,2284,503,436,378,1898,1.1536697247706422,4794.21,0,1,0,0,0,1,0
2471,458,206,19,330,1218,10.842105263157896,11298.92,0,0,1,0,0,1,0
3186,3891,385,98,299,360,3.9285714285714284,7406.77,0,0,1,0,0,0,1
4412,4949,740,343,282,520,2.1574344023323615,7950.68,1,0,0,0,0,0,1
1615,3287,72,120,12,1097,0.6,1978.1,0,1,0,0,1,0,0
3017,4599,370,48,639,1986,7.708333333333333,10779.53,0,0,0,1,1,0,0
2452,1325,982,406,699,1102,2.41871921182266,4479.84,0,0,1,0,1,0,0
1267,2397,553,468,69,1684,1.1816239316239316,1827.02,0,0,1,0,1,0,0
210,377,754,176,523,1858,4.284090909090909,506.17,0,1,0,0,0,0,1
4427,4307,119,20,23,68,5.95,13289.84,0,0,0,1,0,1,0
3755,2086,686,119,337,1891,5.764705882352941,10291.98,1,0,0,0,0,0,1
3893,3644,203,25,427,695,8.12,13484.01,0,0,1,0,1,0,0
1855,2893,528,42,209,1358,12.571428571428571,8935.9,0,1,0,0,0,0,1
1677,491,953,242,215,85,3.93801652892562,3763.83,1,0,0,0,1,0,0
1396,1068,660,498,635,1520,1.3253012048192772,2066.37,0,1,0,0,0,0,1
3874,2290,468,197,423,79,2.3756345177664975,7063.33,0,0,0,1,0,1,0
2320,2328,864,233,73,1575,3.708154506437768,5250.11,0,1,0,0,1,0,0
1072,2726,808,68,606,1330,11.882352941176471,5030.75,1,0,0,0,0,0,1
1130,2945,949,467,666,20,2.032119914346895,1937.16,0,0,0,1,1,0,0
2693,4464,310,60,274,1606,5.166666666666667,6947.97,0,0,1,0,0,1,0
4092,3407,977,280,640,156,3.4892857142857143,8383.81,1,0,0,0,1,0,0
4713,2700,577,473,233,1141,1.2198731501057083,6885.0,0,1,0,0,0,1,0
1013,2780,681,52,41,880,13.096153846153847,5350.22,0,0,1,0,0,0,1
2281,4470,505,36,289,939,14.027777777777779,12619.33,0,0,0,1,0,1,0
3297,4938,158,65,555,1474,2.4307692307692306,5848.86,1,0,0,0,1,0,0
1562,185,808,130,270,28,6.2153846153846155,4889.53,0,0,0,1,0,0,1
2478,3234,778,122,439,1911,6.377049180327869,7850.82,0,0,0,1,1,0,0
3554,4599,470,325,314,610,1.4461538461538461,5358.6,0,1,0,0,1,0,0
3653,2339,148,124,510,974,1.1935483870967742,5451.72,0,1,0,0,0,0,1
1407,3464,870,118,394,1353,7.372881355932203,4654.04,0,1,0,0,0,1,0
1289,2145,845,489,28,1687,1.7280163599182004,2053.35,0,0,1,0,0,1,0
787,1154,301,463,270,1388,0.6501079913606912,1027.76,0,0,1,0,0,0,1
4761,3501,344,184,467,419,1.8695652173913044,7774.72,0,1,0,0,0,0,1
1307,3829,708,121,74,22,5.851239669421488,3770.89,0,0,1,0,1,0,0
1994,2769,844,109,657,261,7.743119266055046,6678.54,1,0,0,0,1,0,0
1911,375,193,17,674,60,11.352941176470589,8597.59,0,0,0,1,0,0,1
3283,4846,316,456,246,937,0.6929824561403509,4028.12,0,1,0,0,0,0,1
3897,4190,934,482,410,1437,1.937759336099585,6510.78,0,0,0,1,1,0,0
1744,1205,990,144,498,163,6.875,5511.11,0,0,0,1,1,0,0
4068,4781,907,260,418,1138,3.4884615384615385,8389.45,0,0,0,1,0,1,0
2816,3032,271,346,211,354,0.7832369942196532,3655.03,1,0,0,0,0,0,1
290,228,936,249,223,196,3.7590361445783134,658.33,1,0,0,0,1,0,0
1435,4451,319,231,360,1069,1.380952380952381,2178.98,0,0,1,0,0,1,0
4903,4426,353,395,582,625,0.8936708860759494,6738.23,0,0,0,1,1,0,0
3206,3668,433,154,20,905,2.811688311688312,6195.13,0,0,1,0,0,0,1
478,2502,666,386,423,179,1.7253886010362693,753.76,0,0,0,1,0,1,0
4582,1747,782,13,121,1806,60.15384615384615,93239.77,0,1,0,0,1,0,0
3929,3656,523,291,173,1517,1.7972508591065293,6055.5,0,0,0,1,0,0,1
715,3991,835,343,34,325,2.434402332361516,1315.56,0,0,0,1,0,0,1
2430,2293,533,337,71,370,1.5816023738872405,3728.34,1,0,0,0,0,0,1
1854,2147,270,206,545,568,1.3106796116504855,2699.98,0,1,0,0,0,0,1
563,3204,371,398,621,1903,0.9321608040201005,741.79,0,0,1,0,0,1,0
1066,4455,965,137,535,1371,7.043795620437956,3360.84,0,1,0,0,1,0,0
4367,2234,178,270,658,779,0.6592592592592592,5440.67,1,0,0,0,1,0,0
3258,942,669,100,14,926,6.69,10098.75,1,0,0,0,0,0,1
3724,2071,209,334,306,115,0.625748502994012,4847.75,0,0,0,1,1,0,0
789,4460,394,268,548,357,1.4701492537313432,1244.26,1,0,0,0,0,0,1
2722,4003,321,431,271,1191,0.7447795823665894,3544.62,1,0,0,0,1,0,0
2312,3713,591,103,53,1378,5.737864077669903,6860.37,0,0,0,1,1,0,0
482,491,321,266,494,115,1.2067669172932332,705.82,1,0,0,0,1,0,0
2356,2379,575,145,560,1432,3.9655172413793105,5337.27,1,0,0,0,0,1,0
3910,1000,404,22,463,1616,18.363636363636363,26987.51,0,0,1,0,0,0,1
3603,4783,780,477,523,1850,1.6352201257861636,5488.83,0,0,0,1,0,1,0
1512,2594,360,207,324,798,1.7391304347826086,2458.99,0,0,0,1,1,0,0
1683,1252,37,187,524,1944,0.19786096256684493,1790.89,0,0,1,0,0,1,0
471,1394,888,121,443,323,7.338842975206612,1633.34,0,0,1,0,0,1,0
710,565,884,273,251,1565,3.238095238095238,1481.35,0,0,1,0,0,1,0
215,2275,641,423,160,42,1.5153664302600474,314.57,0,0,1,0,1,0,0
546,3345,142,378,36,1484,0.37566137566137564,660.5,0,0,0,1,0,1,0
1491,587,389,433,661,1143,0.8983833718244804,2058.98,0,0,1,0,1,0,0
3424,3038,611,88,198,574,6.943181818181818,11456.27,0,0,1,0,0,0,1
1440,2726,537,387,450,1691,1.3875968992248062,2197.36,1,0,0,0,1,0,0
4610,1049,296,265,378,1821,1.1169811320754717,6572.03,0,0,0,1,1,0,0
3039,4601,293,83,246,1474,3.5301204819277108,6505.77,0,0,1,0,1,0,0
3799,1149,912,392,393,441,2.326530612244898,6538.49,1,0,0,0,0,0,1
1173,4175,751,170,204,1213,4.41764705882353,2806.34,0,0,0,1,0,0,1
4913,4559,658,210,44,285,3.1333333333333333,9862.03,0,0,1,0,1,0,0
3669,1490,816,378,315,104,2.1587301587301586,6261.58,0,0,1,0,1,0,0
3250,1183,236,317,408,569,0.7444794952681388,4200.7,1,0,0,0,0,0,1
1705,4746,436,386,206,457,1.1295336787564767,2330.33,0,1,0,0,0,0,1
4757,1758,36,42,241,311,0.8571428571428571,6093.65,0,0,0,1,1,0,0
2394,4487,341,82,41,1908,4.158536585365853,5766.43,1,0,0,0,0,0,1
3762,1917,126,471,588,1708,0.267515923566879,4066.97,0,0,1,0,1,0,0
4582,290,98,361,714,1408,0.27146814404432135,5029.25,0,1,0,0,1,0,0
4897,560,628,302,363,1692,2.0794701986754967,8297.83,0,1,0,0,1,0,0
1083,2621,742,207,95,1189,3.5845410628019323,2281.13,1,0,0,0,0,0,1
451,3576,744,334,540,407,2.2275449101796405,824.6,1,0,0,0,0,0,1
1824,2805,131,397,144,845,0.32997481108312343,2138.89,1,0,0,0,0,0,1
2051,4466,903,325,59,581,2.7784615384615385,3923.33,0,0,0,1,1,0,0
1379,1257,875,249,641,1500,3.5140562248995986,2864.56,0,1,0,0,1,0,0
2007,4366,42,473,509,1082,0.08879492600422834,2139.83,0,0,0,1,0,1,0
4948,127,612,83,513,719,7.373493975903615,16927.23,0,1,0,0,1,0,0
1124,4331,705,40,22,1440,17.625,7751.83,0,0,0,1,1,0,0
645,3072,897,488,204,597,1.8381147540983607,1047.98,1,0,0,0,0,1,0
4274,3124,779,23,699,1861,33.869565217391305,51004.47,0,0,1,0,1,0,0
2481,1364,407,214,471,1637,1.9018691588785046,3972.68,1,0,0,0,1,0,0
988,955,534,325,284,1828,1.643076923076923,1566.99,0,0,0,1,0,0,1
1205,4125,33,77,372,1275,0.42857142857142855,1392.44,1,0,0,0,0,1,0
2649,1351,334,137,498,1244,2.437956204379562,4677.32,0,1,0,0,0,0,1
2090,4704,43,35,332,1184,1.2285714285714286,3005.97,0,0,0,1,0,1,0
4098,3970,256,417,27,187,0.6139088729016786,4955.45,1,0,0,0,1,0,0
3875,1426,864,193,129,896,4.476683937823834,9734.05,1,0,0,0,0,1,0
2912,1125,28,146,380,1980,0.1917808219178082,3368.2,0,0,1,0,0,0,1
1020,461,39,300,507,1623,0.13,1101.49,0,0,1,0,1,0,0
4745,1318,58,115,95,464,0.5043478260869565,5639.1,1,0,0,0,0,0,1
2161,705,948,472,578,1522,2.0084745762711864,3524.0,0,1,0,0,0,1,0
4587,1770,921,33,177,330,27.90909090909091,44671.12,0,1,0,0,0,1,0
3739,4911,189,424,473,349,0.44575471698113206,4476.23,0,1,0,0,0,1,0
3265,2397,379,348,486,500,1.089080459770115,4493.32,1,0,0,0,0,0,1
4535,2294,893,459,275,1691,1.9455337690631809,7629.39,0,0,1,0,1,0,0
2744,4543,747,203,668,1891,3.6798029556650245,6155.64,1,0,0,0,1,0,0
4952,1377,954,178,423,490,5.359550561797753,13040.49,0,0,1,0,0,0,1
1145,498,404,45,531,1005,8.977777777777778,4523.95,0,1,0,0,0,0,1
3656,2272,599,110,320,280,5.445454545454545,10495.45,0,0,1,0,0,0,1
2781,2910,505,43,58,855,11.744186046511627,12612.2,1,0,0,0,1,0,0
3299,2752,440,386,273,1859,1.1398963730569949,4671.25,1,0,0,0,0,1,0
1038,3039,216,48,198,1188,4.5,2586.6,1,0,0,0,0,0,1
541,921,44,220,79,1005,0.2,614.17,0,0,1,0,0,0,1
2650,1044,771,239,41,398,3.225941422594142,5415.79,0,1,0,0,0,1,0
4325,3578,592,288,245,1092,2.0555555555555554,7564.53,1,0,0,0,1,0,0
696,2879,422,89,23,428,4.741573033707865,1777.07,1,0,0,0,0,0,1
1605,4529,373,247,709,1456,1.5101214574898785,2427.49,0,0,1,0,0,0,1
961,4550,319,181,236,1898,1.7624309392265194,1574.78,0,1,0,0,0,0,1
2740,1296,991,335,126,375,2.9582089552238804,5651.25,0,0,1,0,0,1,0
3831,1312,288,451,140,1824,0.6385809312638581,4935.59,0,0,0,1,0,1,0
1651,923,161,68,394,1016,2.3676470588235294,3086.49,0,0,0,1,0,1,0
3336,1996,236,419,127,1748,0.5632458233890215,4003.4,1,0,0,0,0,1,0
1836,4363,252,31,114,632,8.129032258064516,6388.29,0,0,1,0,1,0,0
1549,2515,19,374,525,1937,0.05080213903743316,1656.64,0,0,1,0,0,1,0
364,635,838,376,228,989,2.228723404255319,610.08,1,0,0,0,0,0,1
2759,3110,401,353,521,697,1.1359773371104815,3948.8,0,0,0,1,0,0,1
2821,2727,57,247,146,1447,0.23076923076923078,3088.69,0,1,0,0,0,0,1
1562,3877,633,305,163,928,2.0754098360655737,2649.69,0,1,0,0,0,0,1
4352,1049,213,350,169,1988,0.6085714285714285,5483.94,0,0,0,1,1,0,0
1545,3608,998,103,538,1752,9.689320388349515,6327.6,1,0,0,0,1,0,0
2398,4402,903,253,125,1666,3.569169960474308,5082.88,1,0,0,0,1,0,0
3025,643,166,20,300,78,8.3,11486.68,0,1,0,0,1,0,0
1732,4000,864,126,250,488,6.857142857142857,5699.79,0,1,0,0,1,0,0
2474,3853,35,274,522,1194,0.12773722627737227,2723.21,0,0,0,1,1,0,0
612,4324,430,21,105,1062,20.476190476190474,4676.79,0,0,0,1,0,1,0
315,2182,829,163,618,567,5.085889570552148,828.66,0,0,1,0,1,0,0
3431,2966,687,47,513,951,14.617021276595745,19170.81,0,0,0,1,1,0,0
2272,2346,770,140,694,1314,5.5,6117.2,0,0,0,1,0,0,1
3253,1936,783,391,506,558,2.002557544757033,5625.75,0,1,0,0,0,0,1
1806,176,273,234,302,171,1.1666666666666667,2531.0,0,1,0,0,1,0,0
2206,468,538,152,653,642,3.539473684210526,4863.32,0,0,1,0,0,1,0
1667,4721,597,440,230,1700,1.356818181818182,2415.9,0,1,0,0,0,1,0
2308,448,967,398,64,1606,2.42964824120603,4307.91,0,1,0,0,0,1,0
2431,4701,479,63,590,292,7.603174603174603,8059.94,0,1,0,0,0,1,0
2253,4838,263,33,232,1942,7.96969696969697,8117.21,0,0,0,1,1,0,0
1228,4433,727,404,599,581,1.7995049504950495,2043.65,0,1,0,0,0,1,0
3610,1555,555,130,183,422,4.269230769230769,8777.2,1,0,0,0,1,0,0
4423,2285,156,128,319,105,1.21875,6460.62,0,0,0,1,1,0,0
3753,3911,335,170,658,566,1.9705882352941178,6285.79,0,1,0,0,1,0,0
2465,3372,347,480,92,1430,0.7229166666666667,3167.28,0,0,0,1,1,0,0
4997,3782,749,83,635,880,9.024096385542169,18647.09,0,1,0,0,1,0,0
3021,1946,127,194,64,1483,0.654639175257732,3704.95,0,0,1,0,0,0,1
4667,1954,174,445,219,875,0.39101123595505616,5590.9,0,0,1,0,1,0,0
1179,3085,559,201,704,248,2.781094527363184,2367.14,0,0,1,0,1,0,0
3611,4550,920,436,619,927,2.110091743119266,6216.34,0,1,0,0,1,0,0
2841,2725,879,229,247,309,3.8384279475982535,6556.01,0,0,1,0,0,0,1
3120,2994,817,496,473,1397,1.6471774193548387,4980.43,0,0,0,1,0,0,1
328,658,658,130,57,1130,5.061538461538461,908.61,0,0,1,0,1,0,0
270,2996,830,218,45,1885,3.8073394495412844,624.38,0,0,1,0,0,1,0
394,2017,767,393,86,315,1.9516539440203562,663.89,0,0,1,0,1,0,0
4384,1354,207,309,38,609,0.6699029126213593,5325.69,0,0,1,0,0,1,0
525,1781,383,355,182,1878,1.0788732394366196,720.12,0,0,0,1,0,1,0
1018,1914,587,482,164,945,1.2178423236514522,1424.77,1,0,0,0,1,0,0
3353,762,601,173,126,539,3.4739884393063583,7432.04,0,0,1,0,0,1,0
598,4216,573,277,207,72,2.068592057761733,1012.34,0,1,0,0,0,0,1
2909,3425,138,449,267,378,0.30734966592427615,3347.3,1,0,0,0,1,0,0
925,1341,423,12,354,1520,35.25,11739.9,0,0,1,0,0,0,1
3879,3243,389,59,411,1209,6.593220338983051,12518.03,1,0,0,0,0,0,1
1958,3137,889,422,599,134,2.1066350710900474,3447.82,0,1,0,0,1,0,0
2218,261,10,373,657,1198,0.02680965147453083,2267.64,0,1,0,0,1,0,0
245,4325,176,481,122,1817,0.3659043659043659,272.51,0,0,1,0,1,0,0
4665,2050,25,220,508,1634,0.11363636363636363,4884.6,0,0,1,0,0,0,1
3677,4420,666,470,610,393,1.4170212765957446,5628.03,0,1,0,0,1,0,0
292,1881,121,25,469,1088,4.84,745.39,0,0,0,1,0,0,1
3988,4775,377,177,133,996,2.1299435028248586,6613.05,1,0,0,0,0,1,0
151,1577,111,292,379,415,0.3801369863013699,180.65,0,0,0,1,1,0,0
2510,3130,603,388,318,403,1.5541237113402062,3751.87,0,0,1,0,0,0,1
1920,4086,415,335,577,1137,1.2388059701492538,2788.68,0,0,0,1,1,0,0
3064,206,991,307,711,65,3.228013029315961,6478.43,0,0,0,1,0,0,1
2621,2768,516,194,125,1752,2.6597938144329896,4998.94,1,0,0,0,0,0,1
1969,1264,620,147,451,866,4.217687074829932,4903.59,0,0,1,0,0,1,0
2668,1257,680,134,208,401,5.074626865671642,7021.91,1,0,0,0,1,0,0
1967,2346,49,431,300,290,0.1136890951276102,2097.51,0,1,0,0,0,0,1
2838,766,676,401,489,1507,1.685785536159601,4359.25,1,0,0,0,1,0,0
3369,2226,557,411,633,1444,1.3552311435523114,4977.46,1,0,0,0,0,0,1
3299,3041,390,489,142,1933,0.7975460122699386,4436.85,0,1,0,0,0,1,0
2679,611,768,410,474,1339,1.8731707317073172,4580.7,0,0,0,1,0,0,1
4105,349,525,67,569,1113,7.835820895522388,15091.86,1,0,0,0,0,0,1
340,988,506,371,304,759,1.3638814016172507,504.58,0,1,0,0,1,0,0
3540,1123,895,75,657,844,11.933333333333334,17194.52,0,0,1,0,0,1,0
4731,4794,974,437,556,661,2.2288329519450802,8353.47,0,0,0,1,0,0,1
1507,4948,290,349,644,357,0.830945558739255,1970.4,0,1,0,0,1,0,0
3602,699,360,211,593,878,1.7061611374407584,5528.58,0,0,0,1,0,0,1
4138,3122,343,18,30,998,19.055555555555557,27975.5,0,1,0,0,1,0,0
182,2630,935,441,377,1985,2.120181405895692,310.76,1,0,0,0,0,1,0
3868,2983,952,432,341,752,2.2037037037037037,6544.79,0,0,0,1,0,1,0
1050,2164,770,114,209,1542,6.754385964912281,3459.38,1,0,0,0,1,0,0
710,1858,533,98,243,749,5.438775510204081,2010.78,0,1,0,0,0,1,0
4769,3669,292,98,695,365,2.979591836734694,9590.44,1,0,0,0,1,0,0
3705,1342,950,353,158,267,2.691218130311615,6728.04,1,0,0,0,1,0,0
4654,4429,737,15,146,1872,49.13333333333333,77812.15,0,1,0,0,0,1,0
3383,2395,328,167,340,406,1.964071856287425,5710.24,1,0,0,0,0,1,0
2273,2025,832,388,92,1774,2.1443298969072164,3899.27,1,0,0,0,1,0,0
3584,2162,423,339,329,139,1.247787610619469,5249.61,1,0,0,0,1,0,0
1622,3495,603,112,172,1189,5.383928571428571,4605.73,0,0,1,0,0,1,0
2701,540,23,232,702,1818,0.09913793103448276,2992.15,0,0,1,0,0,1,0
2757,2843,65,411,31,1721,0.15815085158150852,3024.53,0,0,1,0,1,0,0
2259,106,412,180,621,666,2.2888888888888888,3910.12,0,0,0,1,1,0,0
2549,1686,351,42,272,1130,8.357142857142858,9366.88,1,0,0,0,1,0,0
3930,925,803,190,95,1173,4.226315789473684,9755.95,1,0,0,0,0,1,0
221,3924,208,193,77,185,1.077720207253886,316.43,1,0,0,0,0,0,1
4468,1368,869,412,151,1434,2.1092233009708736,7314.93,0,0,0,1,1,0,0
1417,3536,687,96,142,783,7.15625,4808.25,0,0,0,1,0,0,1
4593,3538,974,78,231,871,12.487179487179487,22170.88,0,1,0,0,0,1,0
2618,1410,301,389,128,703,0.7737789203084833,3409.95,1,0,0,0,0,0,1
1330,4133,667,35,696,1699,19.057142857142857,9654.33,0,1,0,0,0,0,1
1233,1727,450,422,497,907,1.066350710900474,1718.79,0,1,0,0,1,0,0
1401,1136,87,417,280,201,0.20863309352517986,1548.81,0,0,0,1,0,0,1
4134,577,121,15,541,618,8.066666666666666,14592.5,0,0,1,0,0,1,0
2010,2778,544,265,530,1751,2.0528301886792453,3346.95,0,0,0,1,1,0,0
1605,814,384,191,131,1860,2.0104712041884816,2788.52,0,0,0,1,0,0,1
3285,1776,125,304,461,220,0.41118421052631576,3994.68,0,0,1,0,0,0,1
2016,2262,151,269,269,857,0.5613382899628253,2549.44,0,0,1,0,0,0,1
3648,608,206,393,618,1494,0.5241730279898219,4341.01,0,0,0,1,0,0,1
2857,481,799,323,669,1753,2.473684210526316,5374.83,1,0,0,0,1,0,0
2056,1280,549,313,571,1012,1.7539936102236422,3149.36,0,1,0,0,1,0,0
278,1945,308,325,604,1458,0.9476923076923077,364.41,1,0,0,0,1,0,0
996,4470,85,243,260,1053,0.3497942386831276,1157.14,0,1,0,0,0,1,0
1651,1818,539,291,51,1774,1.852233676975945,2672.88,1,0,0,0,0,1,0
591,1200,109,216,133,64,0.5046296296296297,688.08,0,0,1,0,1,0,0
160,1960,488,86,679,937,5.674418604651163,434.18,1,0,0,0,1,0,0
1177,2191,982,177,5,1120,5.548022598870056,3327.67,0,0,0,1,0,1,0
2995,817,477,351,648,1690,1.358974358974359,4348.2,0,1,0,0,0,0,1
4260,417,645,388,502,540,1.6623711340206186,6394.7,0,1,0,0,1,0,0
3783,4729,886,470,184,510,1.8851063829787233,6177.6,1,0,0,0,1,0,0
685,1876,301,65,409,1364,4.630769230769231,1686.83,0,0,1,0,0,0,1
4060,2384,134,304,91,1712,0.4407894736842105,4861.94,0,0,0,1,0,1,0
3870,1344,528,90,436,251,5.866666666666666,11674.35,0,0,1,0,0,1,0
634,1433,32,493,189,1730,0.06490872210953347,666.24,0,0,0,1,1,0,0
3562,3769,171,176,480,1303,0.9715909090909091,5058.95,0,0,0,1,0,0,1
4111,1300,638,185,383,39,3.4486486486486485,8436.19,0,0,0,1,0,1,0
3498,1894,515,290,322,69,1.7758620689655173,5408.92,1,0,0,0,0,0,1
2255,2801,891,427,443,277,2.0866510538641685,3928.03,0,0,0,1,0,0,1
1104,1554,873,392,490,1144,2.2270408163265305,1979.46,0,0,0,1,1,0,0
2599,2033,30,158,133,1110,0.189873417721519,2863.21,0,0,0,1,0,0,1
426,846,773,265,684,177,2.9169811320754717,821.64,0,1,0,0,0,0,1
4803,940,847,290,426,971,2.920689655172414,9726.93,0,1,0,0,0,0,1
2806,2595,473,354,250,606,1.3361581920903955,4306.65,1,0,0,0,0,0,1
101,1188,492,287,61,1116,1.7142857142857142,168.08,1,0,0,0,0,0,1
1133,892,511,288,562,1444,1.7743055555555556,1846.23,0,1,0,0,1,0,0
2581,1367,952,418,422,81,2.277511961722488,4666.02,0,1,0,0,0,1,0
224,1650,318,215,476,341,1.4790697674418605,349.98,0,0,0,1,0,1,0
1204,2790,605,471,223,421,1.2845010615711252,1801.21,0,1,0,0,0,0,1
2799,392,883,419,438,228,2.107398568019093,5022.42,1,0,0,0,1,0,0
1961,4122,562,497,684,1919,1.130784708249497,2839.08,1,0,0,0,1,0,0
3020,1504,212,39,384,473,5.435897435897436,8471.33,0,0,0,1,0,0,1
228,1748,425,227,319,88,1.8722466960352422,369.46,0,0,1,0,0,0,1
537,2916,649,431,225,1374,1.505800464037123,826.2,0,0,1,0,0,1,0
4946,4010,151,479,423,1664,0.31524008350730687,5890.36,0,1,0,0,0,1,0
2648,3018,865,240,191,1834,3.6041666666666665,5679.5,0,0,0,1,0,1,0
3229,1497,624,368,79,190,1.6956521739130435,4886.51,0,1,0,0,0,0,1
1321,1793,116,171,365,867,0.6783625730994152,1641.85,0,0,0,1,0,1,0
1001,1137,538,226,22,981,2.3805309734513274,1880.64,0,1,0,0,1,0,0
3268,3952,546,237,548,1670,2.3037974683544302,5965.5,1,0,0,0,1,0,0
4586,1662,585,342,330,981,1.7105263157894737,7069.2,1,0,0,0,0,0,1
4018,1212,978,230,156,136,4.252173913043478,9154.54,0,0,1,0,0,0,1
1167,1391,863,243,56,1349,3.551440329218107,2571.64,0,0,1,0,0,1,0
126,1261,896,82,248,40,10.926829268292684,570.24,0,1,0,0,1,0,0
647,1129,758,408,261,1674,1.857843137254902,1015.97,1,0,0,0,0,1,0
2768,4437,697,104,435,1311,6.701923076923077,9138.27,0,1,0,0,1,0,0
666,4357,300,437,527,256,0.6864988558352403,852.78,1,0,0,0,0,1,0
803,2839,814,484,478,1822,1.6818181818181819,1286.86,0,0,0,1,0,0,1
4380,1078,320,104,700,947,3.076923076923077,9142.07,1,0,0,0,1,0,0
3240,617,922,403,538,1621,2.2878411910669976,5647.95,0,0,1,0,1,0,0
1690,882,677,252,535,1444,2.6865079365079363,3222.44,1,0,0,0,1,0,0
4794,2931,394,382,381,1853,1.031413612565445,6639.07,0,1,0,0,0,1,0
905,4280,62,302,103,539,0.2052980132450331,1053.68,0,0,0,1,0,1,0
3891,237,594,272,29,1766,2.1838235294117645,6524.86,0,0,1,0,0,1,0
1457,853,192,133,483,1315,1.443609022556391,2246.46,0,0,0,1,1,0,0
3325,3053,378,297,57,1340,1.2727272727272727,4858.8,0,0,1,0,0,0,1
3718,4908,710,276,62,1824,2.572463768115942,7144.2,0,0,1,0,0,1,0
2226,2555,22,441,48,858,0.049886621315192746,2447.28,0,0,0,1,1,0,0
2560,2934,568,118,367,132,4.813559322033898,6264.34,0,0,0,1,0,1,0
645,679,969,357,547,1627,2.7142857142857144,1200.22,1,0,0,0,1,0,0
2828,3355,169,461,558,868,0.3665943600867679,3195.78,1,0,0,0,1,0,0
3834,3366,293,57,545,741,5.140350877192983,10196.43,0,0,1,0,0,1,0
2662,4749,574,310,327,539,1.8516129032258064,4515.55,1,0,0,0,1,0,0
2179,495,296,104,266,1327,2.8461538461538463,4041.55,1,0,0,0,0,1,0
2741,2037,17,486,176,1926,0.03497942386831276,2904.98,0,0,1,0,1,0,0
3214,2689,81,42,44,282,1.9285714285714286,5522.43,1,0,0,0,0,0,1
2026,3134,901,127,219,492,7.094488188976378,6925.07,0,0,0,1,0,0,1
716,269,107,141,126,280,0.7588652482269503,936.78,0,1,0,0,0,0,1
3744,2437,96,260,379,1524,0.36923076923076925,4503.79,0,0,0,1,0,0,1
1303,3339,851,312,319,1223,2.7275641025641026,2445.98,0,1,0,0,0,1,0
1859,3515,110,131,305,1399,0.8396946564885496,2393.85,0,0,0,1,1,0,0
2665,3668,290,227,200,1324,1.277533039647577,3704.5,0,1,0,0,1,0,0
3274,3316,892,62,85,1934,14.387096774193548,18280.83,0,1,0,0,0,0,1
3181,3584,298,135,41,909,2.2074074074074073,5528.55,1,0,0,0,0,0,1
2730,4935,758,168,551,666,4.511904761904762,6664.22,0,0,1,0,1,0,0
3261,1941,205,168,363,1323,1.2202380952380953,4505.25,0,0,0,1,1,0,0
4421,3860,400,292,269,555,1.36986301369863,6381.8,1,0,0,0,1,0,0
769,4652,618,98,362,1346,6.3061224489795915,2269.12,0,0,0,1,0,0,1
3268,3126,459,185,367,1134,2.481081081081081,6238.56,0,0,0,1,1,0,0
2221,4065,377,301,181,1647,1.2524916943521596,3350.84,0,1,0,0,0,0,1
4178,1701,439,442,231,471,0.9932126696832579,5424.75,0,1,0,0,0,0,1
4251,1246,105,168,70,412,0.625,5134.16,0,0,1,0,0,0,1
819,4426,270,258,588,513,1.0465116279069768,1171.77,0,1,0,0,1,0,0
2700,2784,521,366,489,1504,1.4234972677595628,3867.81,0,0,0,1,0,0,1
3698,211,130,131,234,1164,0.9923664122137404,5251.69,0,1,0,0,0,1,0
4769,692,375,246,429,878,1.524390243902439,7214.09,1,0,0,0,1,0,0
766,2539,794,437,648,690,1.8169336384439359,1247.29,1,0,0,0,1,0,0
383,1338,341,134,666,949,2.544776119402985,726.98,0,1,0,0,1,0,0
